n_storey,n_bays,bay_length_m,storey_height_m,fc_mpa,fy_mpa,beam_depth_mm,column_dim_mm,beam_rho,column_rho,gravity_kn_m2,Vy,dy,Vmax,dmax,Vc,dc
4,4,4.140571068001465,2.922074202476134,21.921397063167362,419.2114224249211,351.4989837215272,576.8946357554898,0.017924715933523832,0.02713151097233788,5.924562236005217,736.2559396465009,0.02872266597162181,932.6377070246679,0.05418104486424581,691.7860724740283,0.11519552179804884
3,4,5.71746872736634,3.225891722580751,33.950606118410704,412.2408847730467,586.2244852836958,746.1596969057669,0.024613312492529748,0.022190195985241985,5.722524258387734,861.9716284917818,0.024786182334007895,1053.2276600284918,0.04828778569179084,790.5933217401237,0.09040762275403925
3,2,4.059156832034457,2.836462142478783,38.66780633510635,407.29613411601355,375.61324170333586,553.0348004900895,0.01367650423502549,0.03414195859996745,8.55492919748902,735.5032022800284,0.02208907663792377,876.2403077814889,0.04547576326875805,674.869336969455,0.09592314087401127
3,2,5.682584718809164,2.8691354003994936,22.955695152110007,448.05137148193484,504.7988277929236,411.9356533095662,0.010066735372132945,0.016438412160660408,5.1794612709102035,668.5783911392052,0.021507110882647625,856.7684774055372,0.0409049406353329,640.919018433128,0.08480430809452423
4,2,4.323067366887584,3.1063283234585355,31.731738900092495,413.87076031588094,452.6457226929556,487.6743483937587,0.01391947301536246,0.022597509124711194,7.265317921598693,708.8099191142896,0.031901760650667785,932.6803245596097,0.06336130883882847,723.8141868291743,0.12868308555365945
3,2,6.412101335152464,3.326208427341485,37.640516025050175,460.20878260016923,498.0170770253193,541.9857488995028,0.012910000667394157,0.026968376114911284,6.92534378046427,827.0801938113485,0.02550553757171724,844.462927524712,0.04763299431122923,810.5092295717142,0.09177541612682318
2,4,5.471195251778901,3.4694379580513925,37.629594375027544,482.52307170992253,650.8985226387721,521.8439354759705,0.021347034111333155,0.025278797070751435,7.598420008701533,819.052478732334,0.01753489330386703,1070.855472474023,0.03313451679688797,728.8085581028696,0.07001685190097302
5,2,4.3368586894007155,3.349473339301724,31.541682607154797,430.7131293662029,562.9576294278153,499.44553452845213,0.016725366359926882,0.031841274892321095,7.340832384295824,762.4808745381499,0.042700193967276937,889.8338998611617,0.09105920190365406,722.0521920922239,0.18738432491304288
4,3,5.8400777092251035,3.308173101029174,27.37347259303596,401.2256801865027,571.280337980912,799.4129716341722,0.014418240306849888,0.016230492406787454,5.408834789131766,856.8703045030072,0.03300420889617201,1019.7079185314153,0.059435840593602615,795.2260609296773,0.1320159881473169
2,4,5.220657879744561,3.029700461224356,22.643199728662307,463.4183215395184,652.3387325923143,368.5189400235801,0.012179087010490534,0.01536696606438277,7.011374276738964,686.7263264801888,0.015101231770083712,806.3648971022407,0.029770192219918577,635.1865354535498,0.05874032268122543
3,2,5.073430097246069,3.3429223745586416,34.206204408384586,466.5853706356205,640.2999960571213,474.70864055362716,0.015095255882042653,0.012973807364011047,8.343728879017668,814.0795694484079,0.02720820217152829,995.1486153961926,0.045490170699878846,792.0992353912624,0.1056499635752107
5,2,6.739648175525815,3.3272106133146133,33.497370148095435,465.09439234217876,666.5251950320744,767.7382098937057,0.0189345612701536,0.021583396452138616,5.818669897797081,886.4086078680918,0.04143669562257172,1067.1010913731807,0.08082342292035599,838.7091948253859,0.16164664460330005
3,4,5.283552901984971,3.348842635348495,36.73627551897211,431.5696905838193,400.8681989294998,798.6618627376279,0.010453288056270249,0.02573872613036319,7.251061370908545,834.1744605383291,0.025916923414275445,1140.2077707604174,0.05365953878648807,891.520560679668,0.10545361567739388
5,4,6.350240457501927,2.932262025323532,25.521743265019452,477.9103738734367,380.0996400722335,435.8424286099989,0.016832963592848728,0.03339418436112973,6.8093891744650525,901.627909921017,0.03606940594545903,995.0248659062986,0.07562902368268304,830.0372200980285,0.1562254299169391
3,2,6.063511179788494,2.828584918139317,33.95451778728006,420.12044981258725,484.4728011215725,415.9425376521494,0.018291265661087047,0.028775060233899214,5.773277880281823,730.8763432037499,0.02091930652361179,914.6528631259661,0.04201149869053592,695.3815876096678,0.08095211031980529
4,2,6.181925678882293,3.1279815206326447,21.594267774221322,495.99424193443986,401.7137057752376,509.03313940389114,0.01577191952493561,0.023256887682943508,7.927220111670853,761.5721294444959,0.03405745699661686,949.5744339698695,0.06072463475562134,696.8450589129404,0.13601663378102763
2,3,5.071926948631525,3.1100398441795223,33.50261389729815,442.69318597663363,606.0854742137262,391.3316072360133,0.022449799734773332,0.016696338711766096,8.719738047623613,728.7231619711918,0.016805495469305404,945.0957078850431,0.03317733596480158,746.177102685053,0.059274314878202554
3,2,6.479946216970863,3.0464283710303945,31.210573885817475,444.56000297013287,352.04750793576255,608.507987092621,0.021212588316459294,0.01601470482223124,8.658279309465186,774.9851844462142,0.025166142170362813,938.1320188221331,0.047800701339254195,777.9667100006031,0.10197703899033517
4,2,4.318652345129306,3.317960494227269,22.048842430953353,480.97691790479547,628.6520655267396,413.6270426349947,0.017775709709154534,0.014222386292285675,7.162856098929936,705.7790622577301,0.03272487727661898,954.687069998056,0.06692069607882331,693.7991842478345,0.1302019253542483
2,3,5.7192884240245485,3.499204268274178,21.492598333727937,400.0314419644087,472.6284831502318,514.7703655110889,0.023257558541479477,0.03298939859703795,8.402624881796594,651.5922963682277,0.01852285349472398,893.8195330221963,0.034433866737175405,645.2837129227429,0.07900912181663881
5,2,6.581288948045452,2.9753563252622963,39.3221576508124,430.6259560936847,358.23483843814705,464.7054067111567,0.012568074133651387,0.023657020223003644,4.5635803316393,810.9751018619952,0.03636961537361864,977.6244451811149,0.07346177545304217,819.5354903210081,0.13886877937708503
4,3,5.40425614436678,3.028978579214813,23.093051325013143,498.1111935620275,411.6151619626395,436.73430085583544,0.012183740381533538,0.025114439890075578,6.218347872413502,725.7886490737642,0.030100432692631813,977.2870929042626,0.06098714203583982,767.9252744572943,0.1285529969566495
4,3,6.524295553431628,3.16316997440766,27.588297466960192,483.9611589539214,613.2577734025542,484.0436791893976,0.019100177728869606,0.020495975140955337,4.005259862801941,817.539821492515,0.03134083000293093,1095.6079356489474,0.062123836321850597,800.6010528166149,0.1253611634173642
2,4,5.865005237545855,3.269644952387773,29.641062389023947,428.78614004907826,372.52214376122527,507.6035884555488,0.012641461439025881,0.027228030169911273,8.395019424013597,768.580239025376,0.01697229253397247,874.29279620352,0.0332400136091546,741.6497654981783,0.07565888853580421
4,2,4.524052014761924,3.4529222532052204,25.69526647901138,466.2268803831287,404.65782823839277,437.34576155695,0.023188573283499665,0.015404764062358921,4.093752933681396,725.6765406635009,0.0315600360489338,917.8064316484347,0.0631654122324845,730.8765827826795,0.1253992638264236
2,4,6.256414816986771,3.288769591792433,28.306717275487486,432.4339993203639,600.9355085630659,672.5208536797536,0.024258825760736402,0.025079175810511417,5.473105528938367,724.8903690396069,0.0172791211149641,1005.2557940384547,0.032642214299696465,781.5874094341449,0.06360296817656746
5,3,5.900811357825583,3.4406828760808494,28.860711799619583,457.44676592713586,516.2491077500308,589.2453928109984,0.011009561060034947,0.03263752435326134,8.552061699158127,917.8554252907265,0.044840300669540915,1108.599489866393,0.08194282157868242,815.6125290327491,0.1832661982766521
4,2,6.132663048188469,3.0008256766826196,33.38240127860905,462.7125975312123,429.3945196212814,548.20355534732,0.02253449888579987,0.025928607802679804,4.343691509892057,759.3575581289481,0.028681616568676994,962.0506065975409,0.04950958009399491,752.1884082828481,0.11204909247863626
3,4,6.306190097204727,2.8412830392729727,26.76950992508751,442.1273560551524,412.92009772821916,539.3302420242544,0.011066943037383885,0.014603997509162187,7.343473814217097,792.8443534961363,0.021858857891215822,938.9558350189042,0.040519579043773686,758.1143855438166,0.09048589653924702
4,4,5.126678927372525,3.2358998098614,25.323428507570274,458.040683618042,378.4426428816329,545.5719278533745,0.012740915223071638,0.03231776718810503,6.224504089834159,865.3363552326978,0.0316557141620201,1048.9286510980398,0.06462413284466322,759.4296031225002,0.13398991633671758
2,2,6.240174628875395,3.0929715439256573,21.29253644425083,452.8367320376222,395.51625402970313,444.4704408921176,0.020440614421361396,0.01791426685424751,8.459441009209083,671.5289512487652,0.01588531293321695,768.9022065089372,0.02814698090891788,645.5436903635539,0.06101564651251711
2,3,6.711372124233911,2.9154407860260294,31.98315450054716,475.44311942269803,479.51741618678113,740.4116860771894,0.015595221506166011,0.015986101477606072,6.920241777025159,846.436004603681,0.015222395978455443,1024.7722796931994,0.02818553648549581,770.807930808658,0.06023533240782939
3,3,4.31669638754237,3.174093266569292,37.25650375134195,474.94776291225895,451.88435729408127,405.75077417976104,0.023510225496433647,0.031644041172540854,4.268576825726129,810.0917977732015,0.024501501666335645,905.3302972443092,0.04390802146577148,759.1115419737586,0.09461124833267238
5,4,6.517910716203261,2.8403364300829397,32.705657596882276,477.2267403207458,542.6717029212332,792.3524745842847,0.020290712569713223,0.014395289292031582,4.991490059999768,1039.7914880397816,0.037883227772691534,1172.882594738928,0.06602439218172819,973.4125140903684,0.13543813027949642
3,2,6.666449449028987,3.3603148686229156,37.74970079742326,465.05134021327535,462.8877476786005,757.8409356497559,0.014480852874616477,0.018336749307461535,8.432002095963856,819.4893962373545,0.027040200934637312,1019.6387775498598,0.0550808518812548,863.0667961670183,0.10755104792216978
2,4,5.142258924083886,3.3037024962871033,33.1664718013652,478.775271886596,663.9299771416576,656.0273849435425,0.011014593317545965,0.016212227954544946,8.76989091133542,902.7167763273649,0.018239104732505312,1006.7629453177151,0.03343734936643609,796.8106852326248,0.06911339944134726
2,2,5.828466661268557,2.9000087329786,30.370977324488074,423.9685700841122,368.6064101071547,386.0087414869743,0.023663394245948623,0.029126857176635285,8.659119908864753,603.6771097871991,0.01630538891805092,885.811729672021,0.027156392697098287,678.3623859501562,0.05333936416748868
5,4,6.627533780288143,2.969960651171694,31.013418936555134,422.34446167298387,363.1445381971194,668.521386876427,0.01823471910902687,0.028650327429720925,4.438114557032685,1021.4696449528598,0.038320462499911646,1032.0384562592717,0.06438487376106702,856.0236540006842,0.1316001882008856
5,4,6.443998798242335,3.36824185476881,29.797506009688437,481.9989947778773,591.7466845574552,409.603129164892,0.011712766060967803,0.02975420912649672,7.127320443864619,997.4051206158315,0.04412396797178571,1221.3890101238323,0.08149244508944344,954.6577235135807,0.1780074164574089
4,4,5.6930599208473724,3.1561326175534257,34.81111335042945,470.52645499070366,640.6213942147464,378.1483038247825,0.021324281981229685,0.02381649037188887,4.373465600165759,878.9278947757786,0.02888714694808149,1121.3088273077915,0.059433646912223054,894.6499979161345,0.11739449996452007
3,3,5.230151539887933,3.287153521681518,37.06487881968633,472.0918190078677,410.89564567436054,514.7976881601159,0.01237620570171667,0.02779465658983518,5.24085939108447,806.3249143838353,0.024261359989662064,1073.283887094234,0.04813322355406137,866.9908417118919,0.09683807809537524
4,3,4.289180462410133,3.4117941124914823,30.739651713018944,447.33610131974655,419.4537678212918,519.6472185367418,0.014992372934726488,0.018226920705076817,6.837032873233865,801.478727712877,0.03517952396180289,919.0480423706416,0.06927722664580022,629.6929345080002,0.1389000865799072
4,4,6.590800209562462,2.816588181483114,25.774007463422855,404.3342277041264,637.2727819644083,611.6331393315423,0.01770577811750581,0.024752347285920136,5.262256293482956,982.4576545623457,0.028747788865951942,1044.2697618786322,0.049648874087847,784.7353351038735,0.11783500929628414
3,4,6.1466319913524465,2.8898081260469946,24.707740190227987,463.71084131782385,451.29564674460914,403.7448236508066,0.012324534897248383,0.015809195152429217,6.388954534091911,821.7369538092707,0.02321259242093988,1002.4139434120264,0.04404180833772143,764.1737364422185,0.09012577434181461
3,4,6.879441498810631,3.144749894074665,21.798582187207852,426.05693164254757,405.3176018915961,729.2430281834081,0.011272809811498077,0.03422895353583283,6.94256888312313,827.141587775102,0.023673314516226927,987.8309693765015,0.04730734132475895,645.2595431740351,0.10708866972983033
3,3,4.1833882070802755,3.383271527160927,21.51896822435378,413.83706928936033,629.2385833393201,559.192005736051,0.02322083056532251,0.02661487327419492,7.11764377185204,728.2233519969664,0.026116221379458605,911.1017801605086,0.05604072987931645,683.9645227255977,0.10267108216544225
4,2,5.7837586579084395,3.358553882025208,35.7664101737943,486.88016891935536,452.5159582693285,559.5881217717832,0.010140018598300375,0.02917772533213641,5.511715560711416,800.5763410410265,0.032547525116928974,1093.7169918037096,0.06728302279460126,799.3544154717425,0.12784961644521303
2,4,4.743338243319084,3.0166035802331446,25.737378854618477,426.75326983665326,543.4314746362763,457.9147449367008,0.015906569671006072,0.027078951396193957,8.180131017888634,727.5698067446293,0.01694306011099193,844.2442961288253,0.030232808250660922,636.7489784974259,0.06277565138846823
2,2,6.002286926753388,3.05785975781546,33.38892118089247,434.70309593035904,509.509255779823,556.0824545747814,0.010683709805013169,0.02189521010595808,7.2053218155760135,746.238911511243,0.016267843818762135,873.8353076518725,0.028465489047540277,699.9677286942731,0.06194989264081954
5,3,4.931204977090206,3.2860681096274855,25.572416035749526,477.2796168475169,450.267013487893,629.388668412987,0.021988245703767704,0.020867790958806226,4.234024709077352,847.5500224398751,0.036794880283450744,1091.4515909154795,0.07299354558665522,812.2352452022579,0.14471739943241682
5,2,5.99774410180748,3.1506081106687382,31.245380595457867,482.7392662235508,467.7902865605981,650.1926418000484,0.01549287200443938,0.012982649621349871,5.890075536681745,895.7444448849539,0.041672758981257614,1074.0540883693848,0.07039799132846647,777.3082355820918,0.15369365513833863
5,3,5.128842233045594,3.206474367956468,36.50269018178574,486.1237342018454,636.5953597298544,554.964370298782,0.01178286984355345,0.02509098881499186,4.782144140166826,894.9029649080767,0.036964666023586244,1109.8006381836885,0.08017331358169007,898.5010934048346,0.16991482160909643
3,4,6.109718190718418,2.8070962983984895,32.895943924375,412.0481804139118,370.53349631638935,420.3854684475449,0.022349382421626256,0.029108536041300495,8.743862026026061,810.9002141342362,0.02291170473512073,933.9147698924256,0.04403999502919026,758.8891783218121,0.09771225792678771
5,2,4.350375483319953,3.446666215708857,24.302706333555587,436.86217310426014,509.5946973229211,405.999137523304,0.010309514320488211,0.03486408080464368,8.383286224174807,709.1550464722849,0.04650577126391929,947.8523725652053,0.08824399142808688,697.7282234773999,0.17774292468096842
5,4,6.990001114426052,3.1700836090714626,28.376915205236575,439.27518932212035,383.6269962602352,469.7728182638053,0.017531991829519467,0.02193250402609804,6.725173728715551,1006.755572588461,0.04358278650167883,1161.3698400755472,0.07998773446918937,889.8653037212191,0.16381558707342542
2,4,6.6604178178418945,3.2445792413824797,28.659721796566977,415.45147081561475,490.4964188052177,499.5868102585026,0.023050388212857067,0.02319454568044397,5.130979499772645,715.3923483821345,0.016056687272616783,957.7029765662153,0.03153990262106083,721.1348299358261,0.06454387150036478
2,4,5.5704003598932434,3.2380903011638904,27.79690183289896,406.867798554917,649.6553568722588,436.3524224564334,0.01049588800817672,0.02517219512646346,4.416446101923006,669.2076103669222,0.016257665378656822,759.329136020238,0.0319338175443092,625.1332498424482,0.06437083541389792
4,2,4.34944184779963,3.2313834244933988,32.53246295487504,497.24621845353715,481.09231843940734,379.28493222988214,0.01806306152274442,0.02668197667052118,4.698013928931245,739.4252907144013,0.03281217767928619,876.7361742326054,0.06420881106155459,722.1579983854439,0.11538989035887476
2,4,4.387753266842859,3.057399663382727,32.40610793088625,408.48378095814445,483.92942633494795,467.52743780746584,0.024280753314500563,0.021466473925123825,7.8133542927375625,704.7295175017395,0.01623247291645752,925.0978780624313,0.03090992106638825,664.0120662070478,0.06164445409020222
2,4,5.025112885872327,2.8464189723346824,27.03896064094883,424.49808589901625,351.8969299363693,590.6608609311809,0.01174968872116279,0.01861241464232332,7.205949151112073,692.2828853793122,0.015227818066157877,843.9626586696656,0.025674523713820657,706.1526600072249,0.0596781386271807
5,2,5.335105887494596,2.9325144514403982,23.977460669426556,409.5879537701085,574.0599368378873,625.4370147058532,0.019752443378169497,0.029785900184216115,5.631790063962879,764.4807199844286,0.03286828529740408,929.8833798310884,0.067361579421283,655.8690273880279,0.1442006262567746
5,3,4.291091081600076,3.115896351096163,21.819678678809556,400.3945960027194,676.0246288161425,660.2015872645518,0.018427704205989534,0.01984534690673033,6.852690073425371,762.8052555427031,0.04028725029785406,858.2321381444599,0.0762766460220806,754.3863213483276,0.14718563853916683
3,3,5.176615612042602,3.0996794306555295,29.085335392944707,499.0624773368495,597.3723901282692,511.63300214476624,0.01557253560740084,0.021908329269113284,4.183560937902248,788.9754789132877,0.02244174445176537,1021.1857969090723,0.041420188069261156,804.8072676859588,0.09804583731401163
2,2,5.868623970570805,3.2276643231853552,36.955964853267446,413.60723118334414,418.19347657903296,568.6862766955123,0.010662177233384605,0.021558666544839254,7.9410952099986165,710.1742263323213,0.016243622636139723,972.0830523996873,0.03225877212371656,711.8525725769078,0.06474996076075867
5,4,5.187300429717311,3.002934639750833,21.596440778478055,484.60504971784826,361.31510304569144,687.4924058374937,0.015729828384978717,0.025769819641606954,5.238390003450812,905.9715717777468,0.03871917937923462,1125.1346887822845,0.06758432647032532,806.3349638011532,0.13923448297480384
5,2,5.695148338756393,2.9021549807471905,30.68523429305302,411.34315113659994,519.9398430992981,490.2195746940006,0.016783694381223027,0.021976235267193008,8.539665614092964,669.656164217349,0.04018314601742242,867.5492705686007,0.07122028213733715,666.9757882389823,0.16048083624803286
5,4,6.514501102328189,3.1961404382594085,33.16138072226849,417.7267077616948,363.0221133817038,706.2596653297921,0.012505573111619296,0.014096899317253306,8.687811604532977,924.8429971469476,0.0446930045070392,1175.3514042526144,0.08033023702528126,886.2503699029824,0.16291613958530704
3,3,6.738099972225045,3.4438441907535915,33.366832600149664,411.0740140272692,518.7674763804059,460.39776480082554,0.02327373494776723,0.015183264377372644,4.271551379303537,763.3516216037673,0.025475457988014625,1035.2001237215698,0.04444405732665397,710.3361162628756,0.09528164605869072
2,2,5.383947255193089,2.954903902776456,32.28065543312408,402.58169942114705,362.3863398270425,677.2168232773731,0.013152477437384676,0.027097593844196875,7.749610807503792,712.5015181064264,0.015658264896939496,845.7518510011873,0.030258830429442874,694.024994327959,0.0570593251396515
2,3,5.513995833541516,3.477988367631929,27.355609438872744,489.07792864766964,601.8907583726115,767.8376611335075,0.0236170307914369,0.03479368551559961,4.658383760185788,864.0384455495796,0.01667368793779875,980.2791020399163,0.03116941654209833,703.9545645067763,0.07048438427671799
5,3,5.5644613384575585,2.913280541385227,34.72804762433158,408.886716418024,592.5842225963488,731.8769733307865,0.015240946376235994,0.028316678597781607,4.783870040739249,828.6129252676379,0.037788674095380906,1081.317193026406,0.06686965317148952,834.5293800648712,0.13838691045736734
3,4,5.466221498009312,3.2202284744124015,25.387119368816165,437.85065964886303,652.8341225250257,399.4561302417735,0.018963628914004597,0.016238602431402474,8.23269798961686,844.9439125445538,0.025950274759290466,913.1348543579705,0.04891180711555308,644.1185782522327,0.09478963601674394
5,3,5.282271849642382,3.035863412100133,23.867475351258435,471.38092142026505,655.5608198592683,757.5166921592445,0.023212044070566696,0.02239102745607384,5.420330961015981,875.0195883333234,0.03958166338627226,1005.3544238061806,0.07191519856796813,820.7371936797908,0.14822717609198602
3,3,4.820819555396453,3.149917165310714,27.235380947503963,494.2764592687814,527.7880452074868,562.4253511838037,0.015222943272322945,0.02670636077670681,6.600256393104739,796.166833937778,0.022765096943111,1043.1250010691351,0.04448029055663129,799.0187349492052,0.09202812111388405
2,4,6.643495961877819,2.8361253654805836,39.49330628428819,470.3817742020357,449.5045395440311,442.01363975628476,0.01444131877981897,0.03214169228832818,5.456950865979752,857.7916398324497,0.014042842580021786,1075.5965787617406,0.027009197503385367,781.7728823205796,0.05846640766226882
2,4,4.827157550854332,2.8898647148395606,39.54864151647271,420.1639925454161,397.8281895272918,631.709405045804,0.01478294724244143,0.015067031719151348,7.00560558607938,770.642087861697,0.015092555313057338,939.4966429752537,0.02704519214058171,700.81441604626,0.057849179579867654
3,2,4.007234192295033,3.1672439094767015,24.698952240377068,472.4242575726899,686.7748494661621,443.93997004958163,0.01973645517645299,0.016872192613545764,4.09003429489852,711.0055856106256,0.023776538952445997,923.4720309625613,0.04265889302288192,693.2936992252385,0.0943144058261812
3,2,6.634087818059724,3.2836322266212674,27.48353728843937,452.782032280714,584.3180658745599,702.2859724904413,0.011202208148058126,0.012517933365890676,4.572263485849449,804.8494726153709,0.02523350706360619,957.498840234796,0.04540313636700317,763.8191530573806,0.08460087275406442
4,4,5.797437782763122,3.0719748713193975,30.631236485971925,431.4197486468807,649.0158610756075,608.7567687058267,0.017423437215903153,0.03295036427119875,8.18989849117034,915.0107176619528,0.03140925925568229,1097.8754432819444,0.058560750151741774,896.4950338030146,0.12228933617293555
3,4,4.885940522034253,2.999255303185966,30.32579975890549,427.3549313526497,583.5533466056698,686.0287006463225,0.017080584190798664,0.028647394608768795,6.552187845353881,852.075038700522,0.022810273210664537,1068.7803010538817,0.04274275152180119,763.7524048323453,0.0860876791115246
3,4,4.748567940917317,3.3151858488102732,39.12536762579086,486.6241919757565,490.5320289380967,623.2434798446623,0.024876552013790562,0.025074060461641526,4.575138012151833,898.8406951551239,0.024886774993067243,1188.4859698897235,0.05077386816016596,849.3644250111785,0.0924401781109131
5,4,6.204776766333098,3.4818099053117977,37.88157156900702,425.4547211786009,580.6707314808937,359.24436553766475,0.024866600866443975,0.01800314050245972,7.32397546811792,1020.3039906560588,0.04532169752044623,1269.8852834283623,0.08599616692331544,912.5350164336148,0.15946235666083378
2,3,5.759154238901499,3.4403896440918427,27.212793171705492,457.9259887166424,657.1118840101631,697.8479277956202,0.01061099897208244,0.033684187574936235,4.233234521293063,752.5572457338906,0.017453675051766284,982.8216160818605,0.03128532956175256,777.402839579678,0.06500956746078518
2,2,5.408335381196919,3.3121536631476522,33.37359664687094,421.0604186113095,456.38609054012994,786.0387064584684,0.01673005930232326,0.013022521958036753,5.097924497331663,791.9669455016201,0.0176206381773641,905.0282012849207,0.031230685812668284,696.4547700111218,0.06288555003544405
3,4,6.113915556790463,2.835466640498009,29.525047653244123,417.16375126288494,393.0306297407424,614.1794360069609,0.017584838344603237,0.029085931439256692,8.461531141159298,721.1090793042495,0.023921226922691687,981.0015206522705,0.04411097665145348,738.3050862082379,0.08674249377531278
2,3,6.1648646050899,2.9959843810093,37.40634643370114,424.02845633579847,643.9559989561087,385.34523372460575,0.01239891387802647,0.02076264542974389,8.270277563990897,765.893975555754,0.016153156426243914,1004.4750258225897,0.03031455144688261,756.8076896502458,0.05902980382607828
4,4,5.31453487225664,3.283231882949336,31.930085856616593,450.17159168522073,565.8021682448971,754.254037791093,0.020489685635411644,0.02424704182747009,7.2259298033298816,869.5563178944649,0.0332108759703377,1223.2130980360332,0.0650169153635238,833.0602012364501,0.13087815317864443
3,4,5.805276691178456,3.324532391649518,24.382917609893532,447.90184573139226,440.0566677469775,351.5727414992062,0.024501063620081143,0.03186851692259235,6.568493092349634,767.8660136176418,0.027003999928127114,984.3930503035674,0.04568373746778375,777.9884597593708,0.09810291901208523
3,2,5.182138589500466,2.812197536901836,23.173515590624238,427.16957472726705,405.95197156831824,679.4715947753264,0.011584071863018505,0.03191786441556407,5.105572518554764,717.0525839720249,0.021460469394076257,901.5673851514289,0.04031919495107305,663.2947304880106,0.09029474926297838
2,4,4.376154217209866,3.0883481486493145,37.18134054435485,424.48869484804067,443.4401248711607,713.8247821508298,0.014100094857880191,0.012066040155180698,6.139568602449749,789.4551180445234,0.015966713681863514,938.998902797427,0.0313746099285293,794.5305627593767,0.06460406977784164
4,4,4.181390721776095,3.4165925715674006,32.008853895666306,479.246688103861,442.01992524509546,404.9215098890544,0.02053674359780177,0.030259301783868733,5.930167668096457,846.6185394172941,0.03295723880131972,935.4094623523556,0.062391701095062334,797.1941388232917,0.11981179617987564
2,2,4.077111314725823,3.4416479021676185,26.916272141104457,466.0658815117132,696.2323371562097,651.2528571028745,0.017876421937842703,0.023981158470896487,5.884585742277759,720.2990703792524,0.016730641783217166,960.0284701304556,0.03210884480557489,673.7914369072494,0.06717542461252672
3,2,6.548755770892905,2.9785537329396323,34.596955479742434,480.622058077483,516.9487810422154,436.52778926402345,0.022671516151935633,0.02045269193622624,5.603401302412596,793.9525815921767,0.023567835680959548,933.922959174296,0.043332218392597356,725.144076539684,0.09022919577105433
4,2,5.37201499945998,3.262372376469647,37.86651065379772,459.3786226933176,638.569494933765,450.2109585316789,0.015292141543417893,0.03366904230034498,8.429875565463432,860.0575913690916,0.03582563665500742,1049.6001849476975,0.06808904455523526,785.1889259379485,0.1430912782836423
3,3,4.838319918158421,3.0400444244985714,23.3400511315849,472.17897413057227,544.8344497942002,455.34654027120274,0.019345083581165344,0.03452229492786442,4.6119756773808955,699.5646975974099,0.02152516662551744,895.9489042104817,0.04217222241827237,652.0239113761904,0.09082184340738358
2,2,6.569046146901268,3.0179712056690313,32.976334354493986,462.67730756752144,643.7098064539223,682.9525840541855,0.022608646501574167,0.026379940161965314,6.247285802569969,783.2420848417744,0.015449787671611105,936.2248668309107,0.029598485338524546,778.8012027385416,0.05984416537935298
3,2,4.82539226597902,3.326334882318152,31.98096585678288,480.61674967560305,539.9408155332677,734.3376944638703,0.02194100649402575,0.014260545113271685,8.88503184007996,797.4369456986603,0.02542221098560987,956.3283759728946,0.05401040047849598,830.7050776553579,0.09834239988259715
3,2,4.0253845572679925,2.8664034210778317,22.869782288280888,461.08897773937497,534.0528308368796,554.9584850779139,0.020378822134036266,0.012387001151286313,5.354917407078655,695.7960832512958,0.021490833017229306,891.031581375028,0.042029774356787356,645.271769314966,0.08521911310795169
3,3,4.730065761760831,2.8307801677560613,32.23057361600226,490.98694905624995,587.260808932114,492.76186905263046,0.019643324864349505,0.03113757337130459,6.379150296747289,839.9157119604467,0.021857330020551003,1012.8404110521674,0.04251155888899064,793.0052875878614,0.08049816934254547
2,3,5.155516086748065,3.076453480189975,31.410859061649216,435.49120380081956,603.0173106877276,521.2983174657384,0.015762165797878647,0.02619038473566651,4.30423436348005,744.1829007493,0.015066373595689634,954.138159316855,0.027817523304862077,700.3422936571496,0.05563075696591959
3,3,4.981113076760144,3.300039471046164,32.05429232366847,463.1801546351817,544.4330174870423,697.7118604417345,0.012850613327382299,0.024781379053052128,4.790508944718149,813.3635584424642,0.02392486429368825,942.8949798724508,0.046477285595623474,780.9648345163208,0.0935034862979311
5,3,6.850159467026463,3.0970557026044956,35.973385624174014,416.7936239801418,450.02736698870893,502.1385116002797,0.01158731129056785,0.023541510746749563,4.961300670632478,888.7142078180975,0.037044714012753825,989.4342498282124,0.07621181819027131,821.6933330136889,0.1439884738973698
3,3,4.100207389190123,3.2020598193020104,31.60824884987846,401.4975605936594,651.434715540641,628.9868062773911,0.021170367540642193,0.023360185441622838,7.092012189541315,749.840923686128,0.024245390307310287,907.1175320512417,0.046438029539417995,746.1476927900707,0.09680882513859418
3,4,6.687383490538845,3.2914731972404896,39.82136065086436,472.28282620421066,468.7378931904886,620.548159877078,0.011196499637283423,0.017098697275118438,6.087701179642461,958.9006845886198,0.026784657485679795,1171.6719229184903,0.04391333959633531,826.6851610743943,0.09559740336301002
3,2,5.010780543106326,2.963360189100964,27.233486187740976,421.5021688397716,389.32079167038626,447.8427932130858,0.023586355477447644,0.01396009854286016,5.623783218776173,654.2030304393901,0.02161237602466772,806.6753614034119,0.04193079771688804,628.0631895955097,0.09230489585824245
4,4,5.701773447481711,3.106532507697964,27.652689303587564,422.64351900997764,525.0237043823145,361.72360356987815,0.014923612421489887,0.027591062751984176,4.5435851984317965,856.8714292959309,0.030113179658733037,995.7412792866876,0.055882688875875206,731.4338965870332,0.11253262327634832
5,3,4.792981672825097,3.2260296171197345,32.93566559263649,462.2344936075897,462.6225148016084,378.68828138778633,0.013150072582383985,0.015551646844511376,4.619501728916551,872.6984476059966,0.03930517994503746,1101.0631655823759,0.06881932420487974,822.9063762053498,0.15383413244319022
